,Age,Income,No of Years,FreqBra,FreqATM,FreqPOS,FreqInt,cust_care_score,complaints_score,branches_score,exec_eff_score,prod_score,val_for_money_score
0,29.01324585293394,64508.54171824568,4.92349591483041,3.090245110175788,7.4829784600148495,1.1675538499628495,1.134872493191416,20.247090864075275,8.254394652141633,22.706362961128942,12.983906907650434,7.193612280267365,2.9831641495419374
1,31.536139793486893,133558.37966640198,5.70373312152502,6.359809372517875,14.96664019062747,10.923749007148542,24.715647339158053,34.61477362986498,17.320095313741067,46.81890389197776,19.35742652899127,14.307386814932492,6.462271644162035
2,50.25430292598966,290931.583476764,13.420395869191058,5.20030120481928,7.226549053356282,1.591437177280552,1.532917383820998,45.05550774526677,21.484079173838214,52.092082616179006,25.96901893287436,19.830034423407916,10.561101549053358
3,29.945158985351917,74937.47767059675,5.11977491961415,3.3009110396570183,7.312433011789918,1.5203644158628156,1.3855841371918651,64.66505894962476,33.9999999999999,86.76670239371202,37.24866023579855,32.05484101464802,17.026080743122552
